timestamp,src,dst,protocol,label
1399903042.780354,04:da:d2:c9:9c:c1,01:00:5e:00:00:05,Ethernet,normal
1399903042.890399,04:da:d2:c9:9c:c3,01:00:5e:00:00:05,Ethernet,normal
1399903042.98838,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903043.118553,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903043.119678,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903043.180181,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903043.180761,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903043.235144,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903043.235149,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903043.250652,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903043.275978,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903043.276845,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903043.411136,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903043.411319,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903043.446437,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903043.449978,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903043.546056,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903043.758996,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903043.759279,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903043.808012,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903043.808183,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903043.808208,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903043.808396,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903043.809274,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903043.809521,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903043.809664,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903043.809837,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903043.828673,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903044.226371,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903044.226391,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903044.266942,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903044.267849,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903045.080272,34:07:fb:11:c8:00,01:00:5e:00:00:05,Ethernet,normal
1399903045.240194,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903045.250463,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903045.281827,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903045.291689,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903046.235731,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903046.235753,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903046.276598,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903046.276931,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903046.469039,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903046.469218,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903046.469738,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903046.470099,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903047.255024,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903047.255028,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903047.29555,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903047.295709,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903047.811934,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903047.812048,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903047.812187,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903047.812223,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903047.81368,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903047.813822,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903047.814023,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903047.814385,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903047.905514,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903047.905716,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903048.24618,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903048.246213,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903048.287912,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903048.288158,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903048.292928,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903048.293292,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903048.378886,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903048.379169,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903048.448639,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903048.903333,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903048.905297,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903049.037917,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903049.039255,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903049.108633,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903049.264968,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903049.264972,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903049.30604,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903049.306792,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903049.379457,34:07:fb:11:c8:29,01:00:5e:00:00:05,Ethernet,normal
1399903049.676201,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903049.67638,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903050.255478,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903050.255503,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903050.296646,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903050.296757,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903050.477671,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903050.477854,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903050.478353,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903050.47856,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903050.535323,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903050.535338,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903050.59997,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903050.810615,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903050.81089,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903050.817806,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903051.275349,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903051.275353,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903051.315911,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903051.316751,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903051.369848,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903051.386596,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903051.429207,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903051.816314,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903051.816499,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903051.816687,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903051.81686,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903051.81803,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903051.818139,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903051.818203,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903051.818342,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903052.133817,04:da:d2:c9:9c:c1,01:00:5e:00:00:05,Ethernet,normal
1399903052.169026,04:da:d2:c9:9c:c3,01:00:5e:00:00:05,Ethernet,normal
1399903052.265872,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903052.265891,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903052.307155,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903052.307319,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903052.40891,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903052.409129,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903053.279912,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903053.29009,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903053.321646,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903053.330622,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903053.658719,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903053.65901,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903053.728469,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903054.276313,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903054.276332,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903054.316602,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903054.318457,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903054.489048,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903054.489231,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903054.489829,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903054.490191,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903055.080122,34:07:fb:11:c8:00,01:00:5e:00:00:05,Ethernet,normal
1399903055.295137,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903055.295245,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903055.336566,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903055.336838,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903055.417441,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903055.418622,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903055.488461,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903055.602097,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903055.602356,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903055.824636,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903055.824795,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903055.824979,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903055.82534,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903055.826046,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903055.826158,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903055.826293,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903055.826337,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903056.285674,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903056.285705,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903056.326476,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903056.326713,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903056.858549,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903056.860119,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903057.247818,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903057.247998,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903057.305128,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903057.305132,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903057.346922,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903057.347239,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903057.398633,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903057.398909,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903057.468456,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903058.295999,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903058.296019,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903058.337455,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903058.338278,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903058.489409,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903058.489596,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903058.490118,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903058.490321,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903058.554125,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903058.55562,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903058.717322,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903058.718491,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903058.788315,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903059.314945,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903059.314949,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903059.355521,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903059.356066,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903059.37965,34:07:fb:11:c8:29,01:00:5e:00:00:05,Ethernet,normal
1399903059.52141,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903059.521589,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903059.825565,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903059.825748,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903059.825896,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903059.82607,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903059.827244,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903059.827352,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903059.827416,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903059.827555,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903060.074209,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903060.074393,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903060.169266,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903060.170772,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903060.305361,34:07:fb:11:c8:00,ff:ff:ff:ff:ff:ff,Ethernet,normal
1399903060.305364,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903060.305387,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903060.306059,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903060.34675,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903060.346931,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903060.826436,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903060.826614,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903061.324883,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903061.324888,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903061.365896,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903061.366337,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903061.394071,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903061.394369,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903061.899832,04:da:d2:c9:9c:c3,01:00:5e:00:00:05,Ethernet,normal
1399903061.948867,04:da:d2:c9:9c:c1,01:00:5e:00:00:05,Ethernet,normal
1399903062.315798,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903062.315824,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903062.356511,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903062.356798,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903062.498985,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903062.499165,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903062.499712,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903062.500097,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903062.959012,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903062.959198,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903063.1185,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.118781,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903063.188277,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.334858,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903063.334863,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903063.375578,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.375854,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.558698,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903063.55984,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.628276,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.718293,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903063.719849,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903063.798483,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903063.827869,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.82803,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903063.828291,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.828649,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903063.830194,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.830304,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903063.830442,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903063.830486,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903063.900039,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903063.900216,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903064.32624,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903064.326265,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903064.36771,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903064.368702,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903064.699766,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903064.699942,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903065.079964,34:07:fb:11:c8:00,01:00:5e:00:00:05,Ethernet,normal
1399903065.263665,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903065.266004,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903065.344765,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903065.344769,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903065.385339,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903065.38632,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903065.553453,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903065.553631,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903066.149174,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903066.149538,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903066.206259,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903066.206625,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903066.335518,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903066.335548,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903066.37615,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903066.37671,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903066.483062,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903066.48477,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903066.507724,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903066.507903,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903066.508443,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903066.508636,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903067.084356,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903067.085695,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903067.354575,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903067.354579,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903067.394882,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903067.395686,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903067.827086,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903067.827267,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903067.827759,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903067.82793,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903067.830878,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903067.830988,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903067.831055,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903067.831184,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903067.852302,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903067.852506,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903067.85378,34:07:fb:11:c8:29,04:da:d2:c9:9c:c1,Ethernet,normal
1399903067.853933,04:da:d2:c9:9c:c1,34:07:fb:11:c8:29,Ethernet,normal
1399903067.958977,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903067.959259,34:07:fb:11:c8:00,04:da:d2:c9:9c:c3,Ethernet,normal
1399903068.028113,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
1399903068.11219,04:da:d2:c9:9c:c3,34:07:fb:11:c8:00,Ethernet,normal
